,DEPT,GR,CILD,RHOB,NPLS,PE,ILD,SP,DT,Formation,Well name
240,360.4,48.08,57.21,2.54,11.25,4.88,17.48,242.63,81.93,Unknown,BAUMGARTNER 1-23 #1
241,360.9,62.52,54.64,2.54,14.97,4.6,18.31,242.68,79.19,Unknown,BAUMGARTNER 1-23 #1
242,361.4,79.18,53.26,2.53,18.46,4.27,18.78,242.89,82.04,Unknown,BAUMGARTNER 1-23 #1
243,361.9,89.26,52.84,2.53,20.47,4.12,18.92,243.51,87.96,Unknown,BAUMGARTNER 1-23 #1
244,362.4,83.32,52.92,2.53,20.67,4.25,18.9,244.33,93.05,Unknown,BAUMGARTNER 1-23 #1
245,362.9,69.81,52.44,2.54,20.91,4.43,19.07,245.18,95.49,Unknown,BAUMGARTNER 1-23 #1
246,363.4,58.11,50.12,2.54,21.88,4.44,19.96,245.89,93.96,Unknown,BAUMGARTNER 1-23 #1
247,363.9,46.98,47.06,2.54,22.18,4.36,21.26,246.47,88.67,Unknown,BAUMGARTNER 1-23 #1
248,364.4,39.57,44.91,2.52,23.12,4.35,22.27,247.88,82.32,Unknown,BAUMGARTNER 1-23 #1
249,364.9,39.48,45.17,2.49,24.48,4.27,22.14,250.99,77.51,Unknown,BAUMGARTNER 1-23 #1
250,365.4,39.75,49.34,2.48,25.17,4.08,20.3,255.38,75.59,Unknown,BAUMGARTNER 1-23 #1
251,365.9,36.77,57.14,2.49,25.43,3.93,17.57,260.73,76.55,Unknown,BAUMGARTNER 1-23 #1
252,366.4,39.59,66.57,2.49,24.29,3.87,15.08,267.78,78.6,Unknown,BAUMGARTNER 1-23 #1
253,366.9,52.13,75.56,2.48,22.76,3.87,13.27,278.72,79.08,Unknown,BAUMGARTNER 1-23 #1
254,367.4,61.99,81.18,2.47,22.57,3.86,12.33,296.34,79.42,Unknown,BAUMGARTNER 1-23 #1
255,367.9,65.89,83.03,2.45,24.9,3.8,12.04,320.55,83.09,Unknown,BAUMGARTNER 1-23 #1
256,368.4,68.36,80.61,2.43,27.07,3.79,12.41,345.4,90.19,Unknown,BAUMGARTNER 1-23 #1
257,368.9,67.44,74.84,2.42,27.36,3.82,13.38,361.64,97.71,Unknown,BAUMGARTNER 1-23 #1
258,369.4,63.88,68.13,2.43,26.88,3.96,14.7,368.41,102.92,Unknown,BAUMGARTNER 1-23 #1
259,369.9,56.36,62.03,2.47,24.02,4.02,16.14,369.91,103.55,Unknown,BAUMGARTNER 1-23 #1
260,370.4,46.72,58.71,2.52,19.78,4.09,17.04,369.34,98.21,Unknown,BAUMGARTNER 1-23 #1
261,370.9,41.16,60.01,2.54,16.52,4.37,16.67,368.56,88.86,Unknown,BAUMGARTNER 1-23 #1
262,371.4,39.48,66.82,2.54,15.74,4.61,15.0,368.27,81.69,Unknown,BAUMGARTNER 1-23 #1
263,371.9,44.98,78.85,2.53,17.58,4.73,12.74,368.34,80.21,Unknown,BAUMGARTNER 1-23 #1
264,372.4,57.49,93.89,2.5,20.84,4.64,10.7,368.62,81.08,Unknown,BAUMGARTNER 1-23 #1
265,372.9,75.0,110.48,2.46,23.48,4.38,9.09,369.26,83.0,Unknown,BAUMGARTNER 1-23 #1
266,373.4,90.79,127.48,2.41,26.26,4.11,7.87,370.26,89.67,Unknown,BAUMGARTNER 1-23 #1
267,373.9,101.47,143.66,2.36,30.99,3.79,6.98,371.04,100.93,Unknown,BAUMGARTNER 1-23 #1
268,374.4,112.22,158.54,2.3,35.12,3.54,6.32,371.4,115.69,Unknown,BAUMGARTNER 1-23 #1
269,374.9,116.13,170.32,2.23,36.15,3.52,5.88,371.39,130.52,Unknown,BAUMGARTNER 1-23 #1
270,375.4,113.52,176.52,2.16,33.99,3.52,5.67,370.97,138.2,Unknown,BAUMGARTNER 1-23 #1
271,375.9,113.76,176.45,2.14,33.44,3.44,5.67,370.76,139.85,Unknown,BAUMGARTNER 1-23 #1
272,376.4,113.0,171.0,2.17,35.57,3.41,5.85,371.08,141.82,Unknown,BAUMGARTNER 1-23 #1
273,376.9,111.92,160.88,2.24,36.62,3.37,6.22,371.5,141.83,Unknown,BAUMGARTNER 1-23 #1
274,377.4,113.1,147.01,2.31,35.21,3.29,6.81,371.73,137.59,Unknown,BAUMGARTNER 1-23 #1
275,377.9,117.07,130.71,2.34,33.35,3.26,7.67,371.49,136.75,Unknown,BAUMGARTNER 1-23 #1
276,378.4,117.3,113.69,2.34,33.08,3.29,8.82,370.67,138.21,Unknown,BAUMGARTNER 1-23 #1
277,378.9,103.76,97.79,2.35,31.06,3.39,10.26,369.93,133.57,Unknown,BAUMGARTNER 1-23 #1
278,379.4,81.38,83.06,2.4,22.95,3.57,12.09,369.07,124.38,Unknown,BAUMGARTNER 1-23 #1
279,379.9,59.58,68.73,2.47,12.3,3.92,14.64,368.04,107.64,Unknown,BAUMGARTNER 1-23 #1
280,380.4,47.92,54.5,2.55,5.74,4.55,18.53,367.13,85.98,Unknown,BAUMGARTNER 1-23 #1
281,380.9,49.1,41.03,2.61,3.9,5.01,24.72,366.38,67.93,Unknown,BAUMGARTNER 1-23 #1
282,381.4,54.83,29.85,2.62,4.5,5.06,34.07,365.83,58.42,Unknown,BAUMGARTNER 1-23 #1
283,381.9,58.5,22.74,2.6,5.56,5.16,44.44,365.12,55.76,Unknown,BAUMGARTNER 1-23 #1
284,382.4,62.23,20.1,2.58,6.67,5.43,49.82,364.27,57.39,Unknown,BAUMGARTNER 1-23 #1
285,382.9,64.82,20.92,2.57,6.94,5.57,47.83,362.93,59.79,Unknown,BAUMGARTNER 1-23 #1
286,383.4,60.02,23.68,2.55,6.57,5.5,42.36,361.26,60.02,Unknown,BAUMGARTNER 1-23 #1
287,383.9,49.78,26.73,2.53,7.01,5.28,37.49,359.57,60.76,Unknown,BAUMGARTNER 1-23 #1
288,384.4,45.95,28.96,2.52,8.2,5.09,34.56,358.15,61.89,Unknown,BAUMGARTNER 1-23 #1
289,384.9,45.05,30.13,2.53,9.77,5.04,33.2,357.03,61.7,Unknown,BAUMGARTNER 1-23 #1
290,385.4,38.57,30.76,2.54,11.09,5.06,32.51,356.08,61.04,Unknown,BAUMGARTNER 1-23 #1
291,385.9,32.16,30.99,2.54,12.26,5.09,32.26,355.53,61.21,Unknown,BAUMGARTNER 1-23 #1
292,386.4,32.38,30.98,2.53,13.43,5.04,32.28,355.35,61.93,Unknown,BAUMGARTNER 1-23 #1
293,386.9,37.16,30.59,2.51,14.4,5.06,32.69,355.66,62.78,Unknown,BAUMGARTNER 1-23 #1
294,387.4,49.18,29.96,2.51,14.73,5.14,33.38,356.5,63.93,Unknown,BAUMGARTNER 1-23 #1
295,387.9,62.01,28.84,2.51,13.87,5.28,34.68,357.06,65.08,Unknown,BAUMGARTNER 1-23 #1
296,388.4,61.78,27.24,2.51,12.32,5.28,36.73,357.44,66.04,Unknown,BAUMGARTNER 1-23 #1
297,388.9,54.86,25.5,2.51,11.09,5.14,39.25,358.29,66.73,Unknown,BAUMGARTNER 1-23 #1
298,389.4,54.08,23.8,2.5,10.41,5.12,42.05,359.71,67.45,Unknown,BAUMGARTNER 1-23 #1
299,389.9,57.42,23.52,2.49,10.0,5.34,42.52,361.51,66.94,Unknown,BAUMGARTNER 1-23 #1
300,390.4,56.91,26.05,2.48,9.58,5.64,38.48,363.02,65.28,Unknown,BAUMGARTNER 1-23 #1
301,390.9,53.48,31.26,2.5,9.44,5.59,32.19,363.67,65.99,Unknown,BAUMGARTNER 1-23 #1
302,391.4,57.79,40.08,2.52,9.49,5.4,25.22,363.86,68.37,Unknown,BAUMGARTNER 1-23 #1
303,391.9,66.81,49.43,2.53,11.09,5.34,20.36,364.59,68.19,Unknown,BAUMGARTNER 1-23 #1
304,392.4,82.45,57.52,2.51,14.88,5.18,17.44,365.96,67.46,Unknown,BAUMGARTNER 1-23 #1
305,392.9,105.69,62.83,2.48,19.78,4.85,15.93,367.34,70.75,Unknown,BAUMGARTNER 1-23 #1
306,393.4,131.1,65.12,2.44,24.92,4.38,15.36,368.39,78.52,Unknown,BAUMGARTNER 1-23 #1
307,393.9,163.9,65.24,2.39,31.28,3.91,15.33,369.38,90.95,Unknown,BAUMGARTNER 1-23 #1
308,394.4,203.64,63.76,2.34,35.98,3.67,15.69,370.3,105.69,Unknown,BAUMGARTNER 1-23 #1
309,394.9,223.32,60.34,2.32,30.24,3.6,16.58,370.8,116.73,Unknown,BAUMGARTNER 1-23 #1
310,395.4,182.88,54.92,2.37,17.61,3.69,18.24,370.76,117.24,Unknown,BAUMGARTNER 1-23 #1
311,395.9,110.26,47.16,2.47,8.51,4.11,21.3,370.57,105.8,Unknown,BAUMGARTNER 1-23 #1
312,396.4,62.04,39.97,2.55,5.04,4.81,25.13,370.36,88.45,Unknown,BAUMGARTNER 1-23 #1
313,396.9,47.01,34.46,2.57,5.89,5.28,29.11,370.11,71.89,Unknown,BAUMGARTNER 1-23 #1
314,397.4,54.44,34.13,2.55,10.03,5.09,29.31,369.94,63.29,Unknown,BAUMGARTNER 1-23 #1
315,397.9,68.25,39.67,2.54,14.73,4.45,25.34,369.91,65.43,Unknown,BAUMGARTNER 1-23 #1
316,398.4,73.85,49.41,2.54,17.46,3.85,20.41,370.17,73.14,Unknown,BAUMGARTNER 1-23 #1
317,398.9,74.11,62.61,2.54,18.03,3.68,16.12,370.7,77.79,Unknown,BAUMGARTNER 1-23 #1
318,399.4,78.27,75.2,2.5,17.95,3.78,13.36,371.33,79.85,Unknown,BAUMGARTNER 1-23 #1
319,399.9,89.05,87.12,2.44,19.81,3.83,11.52,371.8,82.81,Unknown,BAUMGARTNER 1-23 #1
320,400.4,97.09,97.2,2.4,23.36,3.71,10.31,371.9,87.86,Unknown,BAUMGARTNER 1-23 #1
321,400.9,98.94,105.59,2.37,26.59,3.45,9.48,371.77,95.82,Unknown,BAUMGARTNER 1-23 #1
322,401.4,101.34,110.28,2.36,29.05,3.28,9.07,371.93,106.05,Unknown,BAUMGARTNER 1-23 #1
323,401.9,100.15,109.81,2.37,30.98,3.29,9.11,372.35,114.58,Unknown,BAUMGARTNER 1-23 #1
324,402.4,99.69,103.96,2.38,31.06,3.4,9.63,372.46,118.3,Unknown,BAUMGARTNER 1-23 #1
325,402.9,99.93,94.6,2.4,28.31,3.51,10.59,371.93,118.0,Unknown,BAUMGARTNER 1-23 #1
326,403.4,87.76,83.63,2.43,25.28,3.62,11.99,370.79,115.71,Unknown,BAUMGARTNER 1-23 #1
327,403.9,66.72,72.86,2.45,22.33,3.85,13.77,369.31,111.56,Unknown,BAUMGARTNER 1-23 #1
328,404.4,47.2,63.16,2.5,17.85,4.21,15.88,368.25,104.49,Unknown,BAUMGARTNER 1-23 #1
329,404.9,35.57,54.95,2.56,13.1,4.54,18.25,367.73,94.54,Unknown,BAUMGARTNER 1-23 #1
330,405.4,30.87,48.82,2.6,10.62,4.67,20.52,367.29,82.93,Unknown,BAUMGARTNER 1-23 #1
331,405.9,34.06,45.14,2.59,11.19,4.57,22.17,367.06,73.22,Unknown,BAUMGARTNER 1-23 #1
332,406.4,45.11,44.1,2.56,13.75,4.4,22.67,367.28,69.26,Unknown,BAUMGARTNER 1-23 #1
333,406.9,56.91,45.64,2.52,17.6,4.27,21.92,367.84,70.66,Unknown,BAUMGARTNER 1-23 #1
334,407.4,64.17,49.46,2.5,21.93,4.15,20.24,368.05,75.21,Unknown,BAUMGARTNER 1-23 #1
335,407.9,65.95,54.74,2.5,24.35,3.95,18.3,367.78,81.4,Unknown,BAUMGARTNER 1-23 #1
336,408.4,67.66,60.78,2.49,24.52,3.83,16.48,367.52,86.9,Unknown,BAUMGARTNER 1-23 #1
337,408.9,72.93,67.36,2.47,23.42,3.88,14.87,367.45,89.79,Unknown,BAUMGARTNER 1-23 #1
338,409.4,78.96,73.73,2.49,22.79,3.96,13.58,367.41,89.43,Unknown,BAUMGARTNER 1-23 #1
339,409.9,78.63,79.78,2.53,23.94,4.03,12.55,367.55,87.03,Unknown,BAUMGARTNER 1-23 #1
340,410.4,75.13,85.62,2.55,25.57,4.03,11.69,367.91,86.54,Unknown,BAUMGARTNER 1-23 #1
341,410.9,78.81,91.23,2.53,28.14,4.01,10.97,368.39,86.8,Unknown,BAUMGARTNER 1-23 #1
342,411.4,85.78,97.19,2.5,30.86,4.03,10.3,369.11,86.15,Unknown,BAUMGARTNER 1-23 #1
343,411.9,91.83,103.45,2.46,33.18,4.04,9.67,369.86,87.36,Unknown,BAUMGARTNER 1-23 #1
344,412.4,99.28,108.83,2.41,34.11,4.03,9.19,370.28,92.23,Unknown,BAUMGARTNER 1-23 #1
345,412.9,106.29,111.76,2.4,34.18,3.94,8.95,370.35,102.58,Unknown,BAUMGARTNER 1-23 #1
346,413.4,110.53,111.54,2.4,33.64,3.85,8.97,370.28,113.96,Unknown,BAUMGARTNER 1-23 #1
347,413.9,112.2,108.72,2.39,32.35,3.86,9.2,370.39,116.45,Unknown,BAUMGARTNER 1-23 #1
348,414.4,117.31,104.59,2.39,31.49,3.78,9.56,370.83,112.57,Unknown,BAUMGARTNER 1-23 #1
349,414.9,124.14,100.39,2.39,31.08,3.63,9.96,370.98,111.17,Unknown,BAUMGARTNER 1-23 #1
350,415.4,130.71,96.95,2.39,30.69,3.47,10.32,370.79,113.12,Unknown,BAUMGARTNER 1-23 #1
351,415.9,138.86,93.74,2.37,31.77,3.39,10.67,370.36,113.25,Unknown,BAUMGARTNER 1-23 #1
352,416.4,145.17,90.39,2.35,32.43,3.34,11.07,369.73,111.23,Unknown,BAUMGARTNER 1-23 #1
353,416.9,146.4,87.18,2.36,32.07,3.27,11.47,369.09,113.79,Unknown,BAUMGARTNER 1-23 #1
354,417.4,146.76,84.33,2.39,32.28,3.18,11.86,368.51,117.58,Unknown,BAUMGARTNER 1-23 #1
355,417.9,148.31,82.92,2.42,31.64,3.15,12.06,368.13,117.16,Unknown,BAUMGARTNER 1-23 #1
356,418.4,143.6,83.16,2.43,29.54,3.18,12.03,368.38,117.57,Unknown,BAUMGARTNER 1-23 #1
357,418.9,132.73,84.39,2.43,28.29,3.26,11.85,368.79,119.15,Unknown,BAUMGARTNER 1-23 #1
358,419.4,126.26,85.81,2.42,28.9,3.35,11.65,369.18,120.83,Unknown,BAUMGARTNER 1-23 #1
359,419.9,125.28,86.94,2.39,31.82,3.44,11.5,369.26,121.49,Unknown,BAUMGARTNER 1-23 #1
360,420.4,128.35,87.86,2.37,33.93,3.52,11.38,368.95,121.01,Unknown,BAUMGARTNER 1-23 #1
361,420.9,130.63,88.86,2.36,32.5,3.58,11.25,368.79,120.91,Unknown,BAUMGARTNER 1-23 #1
362,421.4,129.9,90.06,2.37,31.41,3.55,11.1,369.37,121.72,Unknown,BAUMGARTNER 1-23 #1
363,421.9,126.79,91.25,2.38,32.74,3.49,10.96,369.89,122.89,Unknown,BAUMGARTNER 1-23 #1
364,422.4,127.36,92.03,2.39,33.82,3.48,10.87,369.83,123.46,Unknown,BAUMGARTNER 1-23 #1
365,422.9,128.31,92.3,2.39,33.76,3.49,10.83,369.22,123.47,Unknown,BAUMGARTNER 1-23 #1
366,423.4,121.61,91.78,2.39,34.17,3.55,10.9,368.69,123.73,Unknown,BAUMGARTNER 1-23 #1
367,423.9,115.55,90.54,2.39,34.08,3.66,11.05,368.65,124.08,Unknown,BAUMGARTNER 1-23 #1
368,424.4,114.3,88.96,2.4,32.88,3.74,11.24,368.92,124.29,Unknown,BAUMGARTNER 1-23 #1
369,424.9,112.19,87.04,2.4,32.86,3.77,11.49,368.76,124.42,Unknown,BAUMGARTNER 1-23 #1
370,425.4,109.41,85.3,2.39,33.2,3.77,11.72,368.04,123.87,Unknown,BAUMGARTNER 1-23 #1
371,425.9,109.41,84.17,2.37,31.31,3.76,11.88,367.27,122.74,Unknown,BAUMGARTNER 1-23 #1
372,426.4,108.89,84.51,2.37,29.28,3.74,11.83,366.82,121.68,Unknown,BAUMGARTNER 1-23 #1
373,426.9,107.19,87.07,2.38,28.98,3.69,11.49,366.8,120.79,Unknown,BAUMGARTNER 1-23 #1
374,427.4,103.78,91.07,2.4,28.37,3.59,10.98,367.01,120.25,Unknown,BAUMGARTNER 1-23 #1
375,427.9,100.87,96.28,2.42,27.88,3.55,10.39,367.13,119.92,Unknown,BAUMGARTNER 1-23 #1
376,428.4,102.2,102.02,2.43,29.47,3.6,9.81,367.17,119.75,Unknown,BAUMGARTNER 1-23 #1
377,428.9,105.51,107.9,2.43,33.72,3.77,9.27,367.59,120.0,Unknown,BAUMGARTNER 1-23 #1
378,429.4,106.76,113.99,2.42,37.16,3.96,8.78,368.52,120.69,Unknown,BAUMGARTNER 1-23 #1
379,429.9,108.75,119.82,2.41,37.5,4.1,8.35,369.44,121.76,Unknown,BAUMGARTNER 1-23 #1
380,430.4,112.46,124.73,2.41,37.32,4.16,8.02,369.88,123.47,Unknown,BAUMGARTNER 1-23 #1
381,430.9,117.07,128.14,2.41,36.79,4.14,7.8,369.96,125.09,Unknown,BAUMGARTNER 1-23 #1
382,431.4,118.3,130.11,2.41,37.49,4.07,7.69,370.03,126.02,Unknown,BAUMGARTNER 1-23 #1
383,431.9,118.17,131.06,2.4,36.76,3.89,7.63,370.48,127.14,Unknown,BAUMGARTNER 1-23 #1
384,432.4,117.32,131.31,2.39,36.45,3.7,7.62,371.34,128.45,Unknown,BAUMGARTNER 1-23 #1
385,432.9,112.79,131.31,2.38,37.23,3.62,7.62,371.91,129.4,Unknown,BAUMGARTNER 1-23 #1
386,433.4,108.88,131.25,2.38,37.35,3.66,7.62,371.74,130.09,Unknown,BAUMGARTNER 1-23 #1
387,433.9,108.02,131.04,2.39,37.97,3.77,7.63,371.18,130.32,Unknown,BAUMGARTNER 1-23 #1
388,434.4,109.89,131.0,2.39,38.03,3.85,7.63,370.7,130.4,Unknown,BAUMGARTNER 1-23 #1
389,434.9,117.45,131.1,2.39,37.09,3.91,7.63,370.35,130.83,Unknown,BAUMGARTNER 1-23 #1
390,435.4,125.8,131.56,2.4,37.62,3.9,7.6,370.11,131.36,Unknown,BAUMGARTNER 1-23 #1
391,435.9,125.16,132.25,2.4,39.0,3.85,7.56,369.65,131.77,Unknown,BAUMGARTNER 1-23 #1
392,436.4,121.56,132.6,2.39,39.2,3.91,7.54,369.27,132.05,Unknown,BAUMGARTNER 1-23 #1
393,436.9,126.3,132.77,2.37,37.57,4.08,7.53,369.65,132.04,Unknown,BAUMGARTNER 1-23 #1
394,437.4,128.74,132.59,2.37,35.61,4.15,7.54,370.61,131.76,Unknown,BAUMGARTNER 1-23 #1
395,437.9,123.0,132.29,2.38,36.15,4.08,7.56,371.25,131.55,Unknown,BAUMGARTNER 1-23 #1
396,438.4,121.62,131.71,2.4,38.18,3.99,7.59,371.28,131.49,Unknown,BAUMGARTNER 1-23 #1
397,438.9,125.05,130.84,2.41,38.2,4.03,7.64,370.83,131.5,Unknown,BAUMGARTNER 1-23 #1
398,439.4,120.11,129.63,2.41,37.76,4.09,7.71,370.31,131.54,Unknown,BAUMGARTNER 1-23 #1
399,439.9,112.13,128.0,2.4,36.53,4.07,7.81,369.95,131.5,Unknown,BAUMGARTNER 1-23 #1
400,440.4,112.01,126.41,2.4,34.28,4.07,7.91,369.62,131.28,Unknown,BAUMGARTNER 1-23 #1
401,440.9,112.12,125.58,2.4,35.25,4.11,7.96,369.19,131.3,Unknown,BAUMGARTNER 1-23 #1
402,441.4,109.41,126.16,2.41,36.77,4.01,7.93,369.24,131.44,Unknown,BAUMGARTNER 1-23 #1
403,441.9,109.55,128.36,2.41,35.39,3.87,7.79,369.91,131.48,Unknown,BAUMGARTNER 1-23 #1
404,442.4,111.46,132.51,2.4,33.99,3.82,7.55,370.48,131.43,Unknown,BAUMGARTNER 1-23 #1
405,442.9,114.96,137.17,2.39,33.72,3.84,7.29,370.91,131.05,Unknown,BAUMGARTNER 1-23 #1
406,443.4,117.2,143.28,2.39,34.81,3.85,6.98,370.91,130.6,Unknown,BAUMGARTNER 1-23 #1
407,443.9,116.02,149.69,2.38,36.78,3.81,6.68,370.77,131.32,Unknown,BAUMGARTNER 1-23 #1
408,444.4,115.7,157.43,2.37,37.8,3.8,6.35,370.95,132.49,Unknown,BAUMGARTNER 1-23 #1
409,444.9,117.77,164.85,2.36,38.69,3.85,6.07,371.52,133.15,Unknown,BAUMGARTNER 1-23 #1
410,445.4,117.4,170.52,2.36,37.96,3.89,5.87,372.34,134.26,Unknown,BAUMGARTNER 1-23 #1
411,445.9,115.23,173.22,2.37,37.57,3.85,5.77,373.12,135.51,Unknown,BAUMGARTNER 1-23 #1
412,446.4,116.7,172.48,2.37,38.58,3.77,5.8,372.31,135.32,Unknown,BAUMGARTNER 1-23 #1
413,446.9,122.4,168.49,2.36,38.28,3.75,5.94,370.32,134.28,Unknown,BAUMGARTNER 1-23 #1
414,447.4,122.29,161.64,2.36,37.78,3.75,6.19,369.53,134.16,Unknown,BAUMGARTNER 1-23 #1
415,447.9,110.42,152.27,2.36,36.75,3.73,6.57,370.0,133.89,Unknown,BAUMGARTNER 1-23 #1
416,448.4,103.75,141.3,2.38,34.48,3.73,7.08,370.38,132.82,Unknown,BAUMGARTNER 1-23 #1
417,448.9,102.68,128.97,2.41,31.57,3.74,7.77,369.9,131.41,Unknown,BAUMGARTNER 1-23 #1
418,449.4,104.18,118.11,2.43,29.12,3.83,8.48,368.92,129.65,Unknown,BAUMGARTNER 1-23 #1
419,449.9,105.02,107.01,2.43,29.54,3.99,9.36,368.56,127.83,Unknown,BAUMGARTNER 1-23 #1
420,450.4,100.87,98.17,2.43,30.01,4.16,10.2,369.25,125.29,Unknown,BAUMGARTNER 1-23 #1
421,450.9,91.44,89.6,2.44,28.38,4.28,11.18,369.81,122.12,Unknown,BAUMGARTNER 1-23 #1
422,451.4,79.84,82.1,2.46,27.36,4.34,12.19,369.69,118.42,Unknown,BAUMGARTNER 1-23 #1
423,451.9,75.81,75.08,2.48,25.69,4.31,13.34,369.74,113.72,Unknown,BAUMGARTNER 1-23 #1
424,452.4,79.51,69.7,2.5,23.3,4.24,14.36,370.22,109.1,Unknown,BAUMGARTNER 1-23 #1
425,452.9,87.16,66.12,2.52,22.29,4.14,15.13,370.49,105.7,Unknown,BAUMGARTNER 1-23 #1
426,453.4,85.35,64.88,2.54,20.69,4.09,15.41,370.22,103.03,Unknown,BAUMGARTNER 1-23 #1
427,453.9,73.99,65.17,2.55,17.43,4.11,15.35,369.9,99.66,Unknown,BAUMGARTNER 1-23 #1
428,454.4,68.11,66.66,2.58,15.08,4.31,15.0,369.83,94.54,Unknown,BAUMGARTNER 1-23 #1
429,454.9,69.39,69.11,2.57,16.47,4.67,14.47,369.76,88.42,Unknown,BAUMGARTNER 1-23 #1
430,455.4,70.13,72.29,2.54,20.8,4.87,13.84,369.93,83.41,Unknown,BAUMGARTNER 1-23 #1
431,455.9,68.84,75.98,2.5,25.0,4.67,13.17,370.74,81.35,Unknown,BAUMGARTNER 1-23 #1
432,456.4,78.35,79.27,2.47,25.43,4.22,12.62,371.81,83.12,Unknown,BAUMGARTNER 1-23 #1
433,456.9,95.83,81.36,2.44,24.45,3.78,12.29,372.7,88.38,Unknown,BAUMGARTNER 1-23 #1
434,457.4,99.06,82.2,2.43,26.05,3.46,12.17,373.16,94.47,Unknown,BAUMGARTNER 1-23 #1
435,457.9,85.82,81.8,2.43,27.47,3.29,12.23,373.3,99.32,Unknown,BAUMGARTNER 1-23 #1
436,458.4,73.74,79.37,2.45,26.97,3.28,12.6,372.8,102.92,Unknown,BAUMGARTNER 1-23 #1
437,458.9,69.74,74.7,2.48,25.59,3.5,13.4,371.73,102.89,Unknown,BAUMGARTNER 1-23 #1
438,459.4,69.05,68.49,2.5,23.74,3.83,14.62,371.01,99.85,Unknown,BAUMGARTNER 1-23 #1
439,459.9,65.39,61.63,2.52,21.09,3.99,16.26,371.09,95.1,Unknown,BAUMGARTNER 1-23 #1
440,460.4,58.76,55.06,2.54,18.63,3.97,18.2,371.59,89.92,Unknown,BAUMGARTNER 1-23 #1
441,460.9,54.32,49.82,2.57,16.57,3.99,20.1,372.13,86.71,Unknown,BAUMGARTNER 1-23 #1
442,461.4,53.41,46.68,2.58,15.49,4.1,21.44,372.25,84.98,Unknown,BAUMGARTNER 1-23 #1
443,461.9,52.73,46.0,2.58,15.36,4.33,21.74,372.23,82.47,Unknown,BAUMGARTNER 1-23 #1
444,462.4,53.65,48.17,2.58,15.84,4.55,20.77,372.12,80.14,Unknown,BAUMGARTNER 1-23 #1
445,462.9,59.53,53.52,2.57,16.73,4.58,18.72,372.06,79.35,Unknown,BAUMGARTNER 1-23 #1
446,463.4,64.92,61.58,2.56,17.33,4.54,16.29,372.14,80.07,Unknown,BAUMGARTNER 1-23 #1
447,463.9,68.98,70.43,2.55,17.22,4.45,14.24,372.11,81.57,Unknown,BAUMGARTNER 1-23 #1
448,464.4,79.84,78.8,2.52,17.57,4.45,12.71,372.2,82.2,Unknown,BAUMGARTNER 1-23 #1
449,464.9,103.36,86.74,2.48,19.97,4.59,11.54,372.15,82.83,Unknown,BAUMGARTNER 1-23 #1
450,465.4,141.11,94.14,2.42,26.34,4.5,10.63,371.57,87.36,Unknown,BAUMGARTNER 1-23 #1
451,465.9,200.14,101.5,2.36,33.41,4.25,9.86,370.72,95.54,Unknown,BAUMGARTNER 1-23 #1
452,466.4,268.99,107.77,2.27,36.13,4.06,9.28,370.16,105.68,Unknown,BAUMGARTNER 1-23 #1
453,466.9,330.98,109.46,2.16,36.88,3.91,9.14,369.81,116.57,Unknown,BAUMGARTNER 1-23 #1
454,467.4,371.32,104.34,2.08,40.13,3.75,9.59,369.53,124.41,Unknown,BAUMGARTNER 1-23 #1
455,467.9,358.48,94.62,2.05,41.76,3.58,10.59,369.71,128.21,Unknown,BAUMGARTNER 1-23 #1
456,468.4,286.36,84.33,2.1,37.7,3.52,11.88,370.93,131.39,Unknown,BAUMGARTNER 1-23 #1
457,468.9,185.11,77.0,2.2,28.75,3.64,13.0,372.38,131.48,Unknown,BAUMGARTNER 1-23 #1
458,469.4,99.16,73.33,2.33,17.01,3.91,13.64,373.22,124.89,Unknown,BAUMGARTNER 1-23 #1
459,469.9,51.11,71.61,2.47,8.76,4.35,13.97,373.22,112.49,Unknown,BAUMGARTNER 1-23 #1
460,470.4,36.64,68.13,2.56,5.86,4.83,14.69,372.92,96.82,Unknown,BAUMGARTNER 1-23 #1
461,470.9,47.33,63.23,2.59,6.86,5.13,15.83,372.96,82.35,Unknown,BAUMGARTNER 1-23 #1
462,471.4,74.9,58.61,2.56,11.47,5.12,17.08,373.08,73.74,Unknown,BAUMGARTNER 1-23 #1
463,471.9,88.89,56.97,2.51,19.66,4.94,17.55,371.85,74.17,Unknown,BAUMGARTNER 1-23 #1
464,472.4,71.69,58.88,2.47,26.64,4.77,16.99,369.02,82.08,Unknown,BAUMGARTNER 1-23 #1
465,472.9,48.79,61.61,2.49,25.19,4.62,16.24,366.19,89.83,Unknown,BAUMGARTNER 1-23 #1
466,473.4,39.71,63.18,2.51,20.0,4.59,15.83,364.88,91.29,Unknown,BAUMGARTNER 1-23 #1
467,473.9,41.19,62.69,2.5,16.99,4.51,15.95,365.02,86.46,Unknown,BAUMGARTNER 1-23 #1
468,474.4,42.24,61.08,2.5,16.94,4.32,16.37,365.93,80.08,Unknown,BAUMGARTNER 1-23 #1
469,474.9,39.67,61.09,2.51,18.61,4.2,16.37,366.53,77.25,Unknown,BAUMGARTNER 1-23 #1
470,475.4,39.0,63.75,2.51,20.06,4.2,15.69,366.62,78.02,Unknown,BAUMGARTNER 1-23 #1
471,475.9,40.56,68.68,2.5,20.45,4.35,14.58,366.88,79.88,Unknown,BAUMGARTNER 1-23 #1
