,DEPT,GR,CILD,RHOB,NPLS,PE,ILD,SP,DT,Formation,Well name,Log_ILD,Log_CILD
7357,2150.5,108.21,305.16,2.42,28.94,3.0,3.28,360.97,93.29,Cherokee,HARTTER #1-34,1.1878434223960523,5.720836229222028
7358,2151.0,114.26,311.28,2.46,30.94,2.85,3.21,361.04,96.64,Cherokee,HARTTER #1-34,1.1662709371419244,5.740692828676298
7359,2151.5,110.87,321.12,2.46,29.93,2.66,3.11,357.47,98.67,Cherokee,HARTTER #1-34,1.1346227261911428,5.771814885048028
7360,2152.0,104.63,329.12,2.42,27.62,2.43,3.04,350.84,98.8,Cherokee,HARTTER #1-34,1.1118575154181303,5.796422425904647
7361,2152.5,90.32,331.96,2.39,23.52,2.25,3.01,344.31,97.46,Cherokee,HARTTER #1-34,1.1019400787607843,5.805014479730247
7362,2153.0,78.6,330.51,2.38,21.4,2.27,3.03,340.95,94.69,Cherokee,HARTTER #1-34,1.1085626195212777,5.800636916020083
7363,2153.5,79.97,323.01,2.4,23.14,2.4,3.1,342.5,92.02,Cherokee,HARTTER #1-34,1.1314021114911006,5.777683282495735
7364,2154.0,88.77,311.86,2.46,25.85,2.58,3.21,347.9,92.22,Cherokee,HARTTER #1-34,1.1662709371419244,5.742554369156739
7365,2154.5,106.21,294.83,2.51,27.97,2.84,3.39,355.05,93.22,Cherokee,HARTTER #1-34,1.220829921392359,5.68639891904532
7366,2155.0,129.27,274.86,2.52,28.81,3.03,3.64,361.84,93.43,Cherokee,HARTTER #1-34,1.2919836816486494,5.616261877126706
7367,2155.5,136.0,253.65,2.5,29.71,2.98,3.94,366.57,94.33,Cherokee,HARTTER #1-34,1.3711807233098425,5.535955364012699
7368,2156.0,129.08,232.65,2.47,30.8,2.8,4.3,368.81,94.43,Cherokee,HARTTER #1-34,1.4586150226995167,5.449535178290658
7369,2156.5,122.1,217.84,2.42,28.69,2.71,4.59,368.6,92.58,Cherokee,HARTTER #1-34,1.5238800240724537,5.383760848365505
7370,2157.0,113.23,209.51,2.41,25.39,2.77,4.77,366.59,90.56,Cherokee,HARTTER #1-34,1.5623463049002497,5.3447714709199206
7371,2157.5,104.76,208.57,2.39,23.74,2.96,4.79,363.27,85.91,Cherokee,HARTTER #1-34,1.5665304114228238,5.340274716308544
7372,2158.0,96.89,212.1,2.31,24.68,3.14,4.71,359.85,79.67,Cherokee,HARTTER #1-34,1.5496879080283263,5.357057861570636
7373,2158.5,93.57,217.95,2.24,25.97,3.17,4.59,357.53,80.44,Cherokee,HARTTER #1-34,1.5238800240724537,5.384265678684401
7374,2159.0,96.78,223.45,2.25,26.92,3.1,4.48,356.15,84.62,Cherokee,HARTTER #1-34,1.4996230464268938,5.40918767537946
7375,2159.5,101.42,228.08,2.26,28.1,2.94,4.38,355.48,86.52,Cherokee,HARTTER #1-34,1.4770487243883548,5.429696444604416
7376,2160.0,103.7,228.69,2.21,31.21,2.69,4.37,355.25,90.48,Cherokee,HARTTER #1-34,1.4747630091074988,5.432367374668292
7377,2160.5,100.03,228.33,2.15,35.39,2.41,4.38,354.91,96.41,Cherokee,HARTTER #1-34,1.4770487243883548,5.43079195094741
7378,2161.0,87.52,225.75,2.0,34.37,2.15,4.43,354.83,101.68,Cherokee,HARTTER #1-34,1.4883995840570443,5.419428192297095
7379,2161.5,73.63,222.75,1.78,32.47,1.98,4.49,355.84,110.75,Cherokee,HARTTER #1-34,1.501852701754163,5.406050066350919
7380,2162.0,74.17,219.86,1.66,33.47,1.9,4.55,358.06,116.52,Cherokee,HARTTER #1-34,1.5151272329628591,5.392990980150718
7381,2162.5,90.34,216.29,1.72,39.14,1.91,4.62,361.7,110.55,Cherokee,HARTTER #1-34,1.5303947050936475,5.37662009980521
7382,2163.0,104.7,213.26,1.91,42.73,2.02,4.69,366.05,98.64,Cherokee,HARTTER #1-34,1.545432582458188,5.362512078590034
7383,2163.5,110.61,209.61,2.17,40.27,2.27,4.77,369.66,89.43,Cherokee,HARTTER #1-34,1.5623463049002497,5.3452486612324694
7384,2164.0,113.91,206.05,2.4,36.2,2.86,4.85,371.92,84.05,Cherokee,HARTTER #1-34,1.5789787049493917,5.328118857784826
7385,2164.5,117.99,204.24,2.5,35.84,3.61,4.9,373.17,84.46,Cherokee,HARTTER #1-34,1.589235205116581,5.319295772933229
7386,2165.0,121.12,203.66,2.56,37.97,3.69,4.91,374.0,88.08,Cherokee,HARTTER #1-34,1.5912739418064292,5.316451936743519
7387,2165.5,117.98,204.17,2.61,38.71,3.44,4.9,374.84,90.22,Cherokee,HARTTER #1-34,1.589235205116581,5.318952980148108
7388,2166.0,114.02,205.04,2.62,36.98,3.34,4.88,375.83,91.77,Cherokee,HARTTER #1-34,1.5851452198650557,5.323205082055815
7389,2166.5,110.34,205.9,2.62,35.8,3.62,4.86,376.83,93.04,Cherokee,HARTTER #1-34,1.5810384379124025,5.327390614033744
7390,2167.0,105.26,207.37,2.63,35.25,4.03,4.82,377.54,93.63,Cherokee,HARTTER #1-34,1.572773928062509,5.334504637309749
7391,2167.5,102.8,210.44,2.62,34.55,4.1,4.75,377.79,96.04,Cherokee,HARTTER #1-34,1.55814461804655,5.349200576862606
7392,2168.0,101.01,215.43,2.56,33.47,3.93,4.64,377.56,97.46,Cherokee,HARTTER #1-34,1.534714366238164,5.372636030790336
7393,2168.5,101.67,221.95,2.5,33.56,3.68,4.51,376.82,95.06,Cherokee,HARTTER #1-34,1.506297153514587,5.402452131280044
7394,2169.0,106.27,228.99,2.43,35.17,3.36,4.37,375.7,93.12,Cherokee,HARTTER #1-34,1.4747630091074988,5.433678334478489
7395,2169.5,112.66,236.4,2.41,37.26,3.1,4.23,374.42,94.52,Cherokee,HARTTER #1-34,1.4422019930581866,5.465525285531943
7396,2170.0,120.51,245.03,2.44,37.99,2.95,4.08,373.23,98.64,Cherokee,HARTTER #1-34,1.4060969884160703,5.501380652028055
7397,2170.5,126.19,253.96,2.45,36.86,2.89,3.94,372.45,103.74,Cherokee,HARTTER #1-34,1.3711807233098425,5.5371767743022495
7398,2171.0,129.18,262.76,2.43,35.45,2.87,3.81,372.45,107.07,Cherokee,HARTTER #1-34,1.3376291891386096,5.571241068024272
7399,2171.5,131.7,269.56,2.39,35.58,2.87,3.71,373.01,107.35,Cherokee,HARTTER #1-34,1.3110318766193438,5.596791000078016
7400,2172.0,129.89,271.39,2.37,36.32,2.83,3.68,373.58,107.13,Cherokee,HARTTER #1-34,1.3029127521808397,5.603556900738151
7401,2172.5,123.99,266.12,2.41,38.07,2.77,3.76,374.02,107.82,Cherokee,HARTTER #1-34,1.324418957401803,5.583947334873687
7402,2173.0,124.39,255.4,2.44,38.83,2.79,3.92,374.37,109.08,Cherokee,HARTTER #1-34,1.366091653802371,5.542830943598439
7403,2173.5,131.96,240.92,2.41,38.33,2.81,4.15,374.57,110.65,Cherokee,HARTTER #1-34,1.423108334242607,5.4844649281755204
7404,2174.0,137.45,228.67,2.32,36.86,2.79,4.37,374.45,111.52,Cherokee,HARTTER #1-34,1.4747630091074988,5.432279916211003
7405,2174.5,131.25,220.32,2.17,36.67,2.76,4.54,373.59,112.01,Cherokee,HARTTER #1-34,1.5129270120532565,5.395081034980345
7406,2175.0,116.34,216.36,1.99,36.67,2.63,4.62,371.7,112.65,Cherokee,HARTTER #1-34,1.5303947050936475,5.376943687003227
7407,2175.5,105.93,216.6,1.91,37.26,2.45,4.62,369.37,113.25,Cherokee,HARTTER #1-34,1.5303947050936475,5.37805233456689
7408,2176.0,104.18,220.57,1.97,38.02,2.35,4.53,368.31,111.01,Cherokee,HARTTER #1-34,1.5107219394949427,5.396215104824496
7409,2176.5,109.76,230.15,2.14,33.12,2.35,4.35,369.06,106.11,Cherokee,HARTTER #1-34,1.4701758451005926,5.438731270263251
7410,2177.0,112.68,243.29,2.3,26.29,2.37,4.11,370.02,101.05,Cherokee,HARTTER #1-34,1.4134230285081433,5.49425414742403
7411,2177.5,114.39,262.03,2.43,24.27,2.34,3.82,369.36,94.59,Cherokee,HARTTER #1-34,1.3402504226184837,5.568459001022829
7412,2178.0,121.79,282.62,2.5,25.34,2.35,3.54,366.64,88.89,Cherokee,HARTTER #1-34,1.264126727145683,5.6441032391546
7413,2178.5,121.89,303.94,2.48,27.04,2.44,3.29,363.28,88.73,Cherokee,HARTTER #1-34,1.1908875647772805,5.716830313505459
7414,2179.0,116.32,322.26,2.44,27.43,2.5,3.1,360.95,91.01,Cherokee,HARTTER #1-34,1.1314021114911006,5.775358673145423
7415,2179.5,116.83,333.98,2.41,25.86,2.5,2.99,359.94,93.45,Cherokee,HARTTER #1-34,1.095273387402595,5.811081110944286
7416,2180.0,114.9,339.52,2.38,25.79,2.51,2.95,360.14,96.04,Cherokee,HARTTER #1-34,1.0818051703517284,5.827532855425618
7417,2180.5,113.53,334.36,2.38,26.75,2.55,2.99,360.6,96.29,Cherokee,HARTTER #1-34,1.095273387402595,5.812218256830955
7418,2181.0,113.79,323.17,2.38,28.08,2.51,3.09,360.31,94.15,Cherokee,HARTTER #1-34,1.128171090909654,5.778178500556554
7419,2181.5,107.82,303.98,2.38,29.97,2.46,3.29,360.45,93.04,Cherokee,HARTTER #1-34,1.1908875647772805,5.716961909768315
7420,2182.0,108.59,282.66,2.39,28.93,2.55,3.54,361.54,95.14,Cherokee,HARTTER #1-34,1.264126727145683,5.644244761940005
7421,2182.5,116.2,262.93,2.42,28.02,2.74,3.8,361.27,96.84,Cherokee,HARTTER #1-34,1.33500106673234,5.5718878370551685
7422,2183.0,109.0,242.8,2.45,28.73,2.9,4.12,358.56,96.43,Cherokee,HARTTER #1-34,1.415853163361435,5.492238059185343
7423,2183.5,91.94,223.64,2.47,25.76,2.96,4.47,355.91,94.96,Cherokee,HARTTER #1-34,1.4973884086254774,5.410037616158444
7424,2184.0,85.62,202.77,2.49,21.35,2.91,4.93,355.59,90.93,Cherokee,HARTTER #1-34,1.5953389880545987,5.312072331780373
7425,2184.5,89.56,187.48,2.52,19.4,2.84,5.33,358.11,86.41,Cherokee,HARTTER #1-34,1.673351238177753,5.233672173054505
7426,2185.0,97.11,180.77,2.55,19.43,2.82,5.53,362.69,83.98,Cherokee,HARTTER #1-34,1.7101878155342434,5.197225504986763
7427,2185.5,107.17,186.38,2.56,20.41,2.79,5.37,367.69,81.6,Cherokee,HARTTER #1-34,1.6808279085207734,5.22778760035751
7428,2186.0,112.64,200.79,2.56,21.86,2.83,4.98,371.38,80.33,Cherokee,HARTTER #1-34,1.6054298910365616,5.302259585780661
7429,2186.5,117.45,220.84,2.51,23.19,2.9,4.53,373.32,82.06,Cherokee,HARTTER #1-34,1.5107219394949427,5.397438457415844
7430,2187.0,126.21,241.81,2.37,24.97,2.83,4.14,373.57,86.22,Cherokee,HARTTER #1-34,1.4206957878372228,5.488152293818506
7431,2187.5,127.49,264.45,2.21,30.47,2.69,3.78,372.33,91.89,Cherokee,HARTTER #1-34,1.3297240096314962,5.577652197511989
7432,2188.0,117.69,285.49,2.17,37.69,2.66,3.5,371.24,97.67,Cherokee,HARTTER #1-34,1.252762968495368,5.654207002212929
7433,2188.5,108.03,306.44,2.24,41.37,2.7,3.26,371.71,102.77,Cherokee,HARTTER #1-34,1.1817271953786161,5.72502197764862
7434,2189.0,105.93,328.43,2.32,41.01,2.78,3.04,373.08,107.56,Cherokee,HARTTER #1-34,1.1118575154181303,5.794323725415676
7435,2189.5,105.16,346.8,2.36,40.1,2.98,2.88,374.23,109.9,Cherokee,HARTTER #1-34,1.0577902941478545,5.848748244906387
7436,2190.0,105.66,355.91,2.36,38.88,3.17,2.81,375.04,108.86,Cherokee,HARTTER #1-34,1.0331844833456545,5.874677889901688
7437,2190.5,109.41,357.46,2.38,37.61,3.08,2.8,375.75,106.87,Cherokee,HARTTER #1-34,1.0296194171811581,5.879023467762233
7438,2191.0,115.43,353.71,2.43,37.72,2.88,2.83,375.75,105.24,Cherokee,HARTTER #1-34,1.0402767116551463,5.86847736835913
7439,2191.5,114.85,348.38,2.46,39.05,2.86,2.87,374.59,104.82,Cherokee,HARTTER #1-34,1.0543120297715298,5.853293838049316
7440,2192.0,106.52,342.68,2.47,38.45,3.01,2.92,373.45,106.39,Cherokee,HARTTER #1-34,1.0715836162801904,5.836797067095843
7441,2192.5,100.83,335.36,2.46,37.27,3.12,2.98,373.19,107.16,Cherokee,HARTTER #1-34,1.091923300517313,5.8152045816926226
7442,2193.0,98.08,327.65,2.48,37.45,3.15,3.05,373.23,106.46,Cherokee,HARTTER #1-34,1.1151415906193203,5.791945965485506
7443,2193.5,95.83,317.2,2.55,38.35,3.21,3.15,373.44,106.23,Cherokee,HARTTER #1-34,1.1474024528375417,5.7595324897606925
7444,2194.0,96.11,304.79,2.6,37.5,3.25,3.28,374.53,105.24,Cherokee,HARTTER #1-34,1.1878434223960523,5.719623014875334
7445,2194.5,104.44,295.52,2.53,35.18,3.24,3.38,376.56,103.48,Cherokee,HARTTER #1-34,1.2178757094949273,5.68873651645093
7446,2195.0,122.65,289.69,2.4,33.82,3.32,3.45,377.65,101.83,Cherokee,HARTTER #1-34,1.2383742310432684,5.668811385712148
7447,2195.5,131.39,288.88,2.33,33.57,3.38,3.46,376.48,99.66,Cherokee,HARTTER #1-34,1.2412685890696329,5.666011376969203
7448,2196.0,126.96,294.36,2.36,34.14,3.26,3.4,374.14,98.81,Cherokee,HARTTER #1-34,1.2237754316221157,5.6848035080583985
7449,2196.5,123.44,307.69,2.46,35.91,3.14,3.25,371.18,98.51,Cherokee,HARTTER #1-34,1.1786549963416462,5.729092782612366
7450,2197.0,120.49,326.36,2.53,36.36,2.94,3.06,366.1,96.03,Cherokee,HARTTER #1-34,1.1184149159642893,5.788001066560599
7451,2197.5,115.18,347.14,2.49,31.75,2.68,2.88,355.84,93.32,Cherokee,HARTTER #1-34,1.0577902941478545,5.849728156792736
7452,2198.0,107.41,372.67,2.42,27.28,2.49,2.68,341.92,91.26,Cherokee,HARTTER #1-34,0.9858167945227654,5.920693309550761
7453,2198.5,100.64,395.58,2.38,24.43,2.52,2.53,328.34,89.53,Cherokee,HARTTER #1-34,0.9282193027394288,5.980353042353263
7454,2199.0,93.73,416.61,2.37,23.42,2.69,2.4,317.32,89.3,Cherokee,HARTTER #1-34,0.8754687373538999,6.032150532379399
7455,2199.5,81.28,433.48,2.36,23.49,2.76,2.31,310.42,90.75,Cherokee,HARTTER #1-34,0.8372475245337022,6.0718456590547945
7456,2200.0,67.59,449.91,2.34,22.77,2.69,2.22,307.0,92.34,Cherokee,HARTTER #1-34,0.7975071958841882,6.109047562761698
7457,2200.5,61.2,465.4,2.33,21.45,2.55,2.15,305.27,92.7,Cherokee,HARTTER #1-34,0.7654678421395714,6.142897250868192
7458,2201.0,65.08,481.0,2.33,20.53,2.43,2.08,304.12,93.08,Cherokee,HARTTER #1-34,0.7323678937132266,6.175867270105761
7459,2201.5,69.46,497.15,2.34,20.97,2.29,2.01,303.75,93.73,Cherokee,HARTTER #1-34,0.6981347220709843,6.208891791426082
7460,2202.0,68.74,515.39,2.35,22.37,2.17,1.94,303.73,94.0,Cherokee,HARTTER #1-34,0.6626879730752367,6.2449238956241375
7461,2202.5,68.82,531.85,2.33,23.25,2.16,1.88,303.55,94.56,Cherokee,HARTTER #1-34,0.6312717768418578,6.276361494697674
7462,2203.0,66.68,544.32,2.3,22.99,2.24,1.84,303.46,95.88,Cherokee,HARTTER #1-34,0.6097655716208943,6.299537309207497
7463,2203.5,61.5,548.42,2.3,23.15,2.26,1.82,303.63,96.4,Cherokee,HARTTER #1-34,0.598836501088704,6.307041416753279
7464,2204.0,59.56,548.08,2.32,23.9,2.16,1.82,303.9,96.27,Cherokee,HARTTER #1-34,0.598836501088704,6.306421261694644
7465,2204.5,58.14,538.59,2.32,23.63,2.06,1.86,303.74,96.88,Cherokee,HARTTER #1-34,0.62057648772511,6.288954613550847
7466,2205.0,56.82,525.55,2.32,23.27,2.1,1.9,302.92,97.36,Cherokee,HARTTER #1-34,0.6418538861723947,6.2644453332693635
7467,2205.5,56.66,503.49,2.34,23.03,2.27,1.99,302.28,96.66,Cherokee,HARTTER #1-34,0.688134638736401,6.221563850988198
7468,2206.0,56.72,474.58,2.36,22.48,2.45,2.11,302.38,95.33,Cherokee,HARTTER #1-34,0.7466879474879751,6.162430202363612
7469,2206.5,55.84,442.79,2.36,21.68,2.46,2.26,303.14,93.77,Cherokee,HARTTER #1-34,0.8153648132841944,6.093095617020301
7470,2207.0,54.6,405.85,2.36,21.06,2.43,2.46,304.65,91.95,Cherokee,HARTTER #1-34,0.9001613499442714,6.005983633207185
7471,2207.5,54.36,367.54,2.37,21.21,2.39,2.72,307.44,90.91,Cherokee,HARTTER #1-34,1.000631880307906,5.906832156267279
7472,2208.0,55.76,331.35,2.38,21.03,2.33,3.02,311.3,90.13,Cherokee,HARTTER #1-34,1.1052568313867783,5.803175218534236
7473,2208.5,58.9,301.03,2.38,19.95,2.4,3.32,315.0,89.43,Cherokee,HARTTER #1-34,1.199964782928397,5.70720992755646
7474,2209.0,63.19,276.92,2.39,18.52,2.65,3.61,318.17,89.02,Cherokee,HARTTER #1-34,1.2837077723447896,5.623728655809825
7475,2209.5,71.16,256.26,2.42,17.51,2.91,3.9,322.35,87.74,Cherokee,HARTTER #1-34,1.3609765531356006,5.54619255408143
7476,2210.0,80.1,238.49,2.44,17.28,3.06,4.19,329.37,85.69,Cherokee,HARTTER #1-34,1.4327007339340465,5.474327380728188
7477,2210.5,83.86,220.1,2.47,17.27,3.08,4.54,339.38,83.3,Cherokee,HARTTER #1-34,1.5129270120532565,5.394081988532416
7478,2211.0,85.32,202.55,2.49,18.32,3.05,4.94,350.78,81.44,Cherokee,HARTTER #1-34,1.5973653311998313,5.310986769648699
7479,2211.5,94.15,186.22,2.52,21.22,3.17,5.37,361.02,82.16,Cherokee,HARTTER #1-34,1.6808279085207734,5.2269287704603835
7480,2212.0,106.55,173.74,2.57,24.89,3.46,5.76,367.69,85.02,Cherokee,HARTTER #1-34,1.7509374747078,5.157559928831774
7481,2212.5,116.86,167.89,2.6,25.55,3.9,5.96,370.75,86.51,Cherokee,HARTTER #1-34,1.7850704810772584,5.123309003048306
7482,2213.0,131.22,167.78,2.55,23.18,4.35,5.96,372.17,85.57,Cherokee,HARTTER #1-34,1.7850704810772584,5.122653597418148
7483,2213.5,146.29,170.79,2.35,22.86,3.9,5.86,371.75,84.91,Cherokee,HARTTER #1-34,1.7681496035889213,5.1404347316311005
7484,2214.0,145.15,175.69,2.02,26.49,2.95,5.69,370.67,86.47,Cherokee,HARTTER #1-34,1.7387102481382397,5.168721078376963
7485,2214.5,126.26,176.67,1.74,33.06,2.29,5.66,371.01,93.42,Cherokee,HARTTER #1-34,1.7334238922150915,5.174283585624589
7486,2215.0,100.37,175.88,1.61,42.01,1.92,5.69,372.14,105.09,Cherokee,HARTTER #1-34,1.7387102481382397,5.169801944312609
7487,2215.5,87.82,173.63,1.67,45.12,1.8,5.76,372.41,115.78,Cherokee,HARTTER #1-34,1.7509374747078,5.156926598356047
7488,2216.0,97.32,175.55,1.78,42.97,1.9,5.7,371.33,122.91,Cherokee,HARTTER #1-34,1.7404661748405046,5.167923902614441
7489,2216.5,105.13,182.78,1.74,43.47,2.07,5.47,369.14,127.07,Cherokee,HARTTER #1-34,1.6992786164338898,5.208283243844056
7490,2217.0,89.0,190.68,1.58,48.7,1.99,5.24,366.96,127.09,Cherokee,HARTTER #1-34,1.6563214983329508,5.250596630336625
7491,2217.5,58.85,193.93,1.47,54.9,1.78,5.16,366.08,125.96,Cherokee,HARTTER #1-34,1.6409365794934714,5.26749726920815
7492,2218.0,39.85,191.12,1.47,52.8,1.68,5.23,366.81,124.76,Cherokee,HARTTER #1-34,1.6544112780768316,5.252901503017554
7493,2218.5,38.76,183.95,1.58,50.18,1.73,5.44,368.4,121.43,Cherokee,HARTTER #1-34,1.6937790608678513,5.214663981550784
7494,2219.0,51.9,178.82,1.81,48.44,1.9,5.59,369.13,115.98,Cherokee,HARTTER #1-34,1.7209792871670078,5.186379713307172
7495,2219.5,73.46,180.02,2.11,38.45,2.2,5.56,368.49,107.27,Cherokee,HARTTER #1-34,1.715598108262491,5.19306795582894
7496,2220.0,90.34,187.54,2.31,30.49,2.54,5.33,367.72,98.24,Cherokee,HARTTER #1-34,1.673351238177753,5.233992155991479
7497,2220.5,101.74,201.23,2.39,29.61,2.64,4.97,367.6,93.05,Cherokee,HARTTER #1-34,1.6034198401085373,5.304448532478276
7498,2221.0,117.85,213.74,2.43,32.55,2.71,4.68,367.9,91.07,Cherokee,HARTTER #1-34,1.5432981099295553,5.364760323096751
7499,2221.5,131.42,222.01,2.45,34.9,2.87,4.5,368.32,93.02,Cherokee,HARTTER #1-34,1.5040773967762742,5.402722425902827
7500,2222.0,126.77,223.85,2.46,34.11,2.95,4.47,368.7,97.59,Cherokee,HARTTER #1-34,1.4973884086254774,5.410976184686975
7501,2222.5,113.77,221.25,2.46,32.92,2.87,4.52,369.14,98.95,Cherokee,HARTTER #1-34,1.5085119938441398,5.3992932838880385
7502,2223.0,114.32,218.61,2.46,31.98,2.79,4.57,370.11,98.78,Cherokee,HARTTER #1-34,1.5195132049061133,5.387289320350301
7503,2223.5,127.55,219.71,2.49,33.74,2.78,4.55,372.0,98.58,Cherokee,HARTTER #1-34,1.5151272329628591,5.392308494968279
7504,2224.0,139.3,225.03,2.51,33.03,2.91,4.44,373.81,96.62,Cherokee,HARTTER #1-34,1.4906543764441336,5.416233726649654
7505,2224.5,138.51,230.31,2.51,29.87,3.08,4.34,373.88,92.83,Cherokee,HARTTER #1-34,1.4678743481123135,5.439426227507917
7506,2225.0,120.54,232.73,2.49,29.05,3.12,4.3,372.28,88.25,Cherokee,HARTTER #1-34,1.4586150226995167,5.449878983356574
7507,2225.5,100.7,232.48,2.46,30.23,3.09,4.3,371.05,86.43,Cherokee,HARTTER #1-34,1.4586150226995167,5.448804199821973
7508,2226.0,95.66,231.68,2.4,32.12,2.98,4.32,370.87,89.13,Cherokee,HARTTER #1-34,1.463255402256019,5.445357109197351
7509,2226.5,101.66,235.84,2.35,32.4,2.75,4.24,370.57,95.98,Cherokee,HARTTER #1-34,1.4445632692438664,5.463153609000972
7510,2227.0,107.19,243.39,2.33,32.3,2.62,4.11,370.28,103.95,Cherokee,HARTTER #1-34,1.4134230285081433,5.494665095075083
7511,2227.5,115.14,252.42,2.34,31.5,2.66,3.96,371.27,106.68,Cherokee,HARTTER #1-34,1.3762440252663892,5.531094366830485
7512,2228.0,126.16,259.56,2.36,30.69,2.69,3.85,372.95,104.56,Cherokee,HARTTER #1-34,1.3480731482996928,5.558987889752967
7513,2228.5,129.46,260.28,2.39,31.24,2.72,3.84,374.07,102.01,Cherokee,HARTTER #1-34,1.3454723665996355,5.561757974626783
7514,2229.0,122.65,253.83,2.42,31.6,2.73,3.94,374.44,101.46,Cherokee,HARTTER #1-34,1.3711807233098425,5.536664751604519
7515,2229.5,118.81,241.73,2.47,30.62,2.72,4.14,374.53,102.4,Cherokee,HARTTER #1-34,1.4206957878372228,5.487821400818009
7516,2230.0,120.59,227.78,2.51,29.0,2.76,4.39,374.49,102.94,Cherokee,HARTTER #1-34,1.47932922708708,5.428380250846205
7517,2230.5,117.39,215.45,2.54,28.01,3.04,4.64,374.01,101.98,Cherokee,HARTTER #1-34,1.534714366238164,5.372728864061847
7518,2231.0,110.4,206.48,2.57,28.15,3.57,4.84,373.22,100.83,Cherokee,HARTTER #1-34,1.5769147207285403,5.330203555410359
7519,2231.5,102.43,199.33,2.56,27.51,3.97,5.02,372.63,99.31,Cherokee,HARTTER #1-34,1.6134299337036377,5.2949617427346745
7520,2232.0,96.36,194.55,2.54,26.06,3.77,5.14,372.61,97.88,Cherokee,HARTTER #1-34,1.6370530794670737,5.270689199430563
7521,2232.5,92.12,191.89,2.54,24.03,3.36,5.21,373.23,96.12,Cherokee,HARTTER #1-34,1.6505798557652755,5.256922291181651
7522,2233.0,88.18,191.24,2.54,22.63,3.14,5.23,373.72,93.76,Cherokee,HARTTER #1-34,1.6544112780768316,5.253529183757903
7523,2233.5,83.78,192.01,2.52,23.32,3.08,5.21,373.7,92.49,Cherokee,HARTTER #1-34,1.6505798557652755,5.2575474540048255
7524,2234.0,84.01,195.01,2.49,24.37,3.06,5.13,374.02,92.46,Cherokee,HARTTER #1-34,1.6351056591826783,5.273050839300149
7525,2234.5,93.12,198.84,2.48,24.79,3.07,5.03,375.24,93.76,Cherokee,HARTTER #1-34,1.6154199841116479,5.2925004812264715
7526,2235.0,97.8,203.63,2.49,25.14,3.06,4.91,376.61,96.24,Cherokee,HARTTER #1-34,1.5912739418064292,5.3163046215624234
7527,2235.5,97.3,207.11,2.5,25.98,3.08,4.83,376.78,98.26,Cherokee,HARTTER #1-34,1.5748464676644813,5.33325005308806
7528,2236.0,103.4,209.75,2.48,26.92,3.14,4.77,376.12,98.86,Cherokee,HARTTER #1-34,1.5623463049002497,5.345916345347316
7529,2236.5,108.61,211.28,2.47,27.87,3.2,4.73,375.67,98.54,Cherokee,HARTTER #1-34,1.5539252025038417,5.353184267988877
7530,2237.0,105.26,212.81,2.46,28.98,3.28,4.7,375.56,97.97,Cherokee,HARTTER #1-34,1.547562508716013,5.36039974884458
7531,2237.5,107.36,215.02,2.46,29.02,3.3,4.65,375.38,98.2,Cherokee,HARTTER #1-34,1.536867219599265,5.370731047057082
7532,2238.0,113.17,217.92,2.45,28.6,3.32,4.59,374.81,99.25,Cherokee,HARTTER #1-34,1.5238800240724537,5.384128022961147
7533,2238.5,113.76,221.77,2.47,29.15,3.27,4.51,373.97,100.05,Cherokee,HARTTER #1-34,1.506297153514587,5.401640808779938
7534,2239.0,111.32,224.57,2.52,30.16,3.18,4.45,373.04,99.11,Cherokee,HARTTER #1-34,1.4929040961781488,5.41418746259045
7535,2239.5,105.3,227.21,2.52,31.23,3.13,4.4,372.15,98.09,Cherokee,HARTTER #1-34,1.4816045409242156,5.425874699962912
7536,2240.0,102.95,229.12,2.5,31.88,3.2,4.36,371.97,98.71,Cherokee,HARTTER #1-34,1.472472057360943,5.434245883772281
7537,2240.5,106.67,230.78,2.5,31.85,3.28,4.33,372.74,98.48,Cherokee,HARTTER #1-34,1.4655675420143985,5.441464875766521
7538,2241.0,111.82,232.62,2.51,31.43,3.38,4.3,373.19,98.07,Cherokee,HARTTER #1-34,1.4586150226995167,5.449406220910893
7539,2241.5,117.42,234.16,2.52,30.86,3.49,4.27,372.44,97.8,Cherokee,HARTTER #1-34,1.451613827240533,5.456004642383631
7540,2242.0,118.58,235.25,2.53,29.63,3.52,4.25,371.75,97.32,Cherokee,HARTTER #1-34,1.4469189829363254,5.460648778465489
7541,2242.5,113.94,235.53,2.54,29.21,3.41,4.25,372.12,99.09,Cherokee,HARTTER #1-34,1.4469189829363254,5.461838293878274
7542,2243.0,112.17,235.48,2.56,29.19,3.18,4.25,373.22,100.29,Cherokee,HARTTER #1-34,1.4469189829363254,5.461625984160061
7543,2243.5,115.54,235.46,2.58,29.02,3.0,4.25,375.35,99.88,Cherokee,HARTTER #1-34,1.4469189829363254,5.4615410476500506
7544,2244.0,119.63,235.59,2.59,28.33,3.03,4.24,378.23,99.28,Cherokee,HARTTER #1-34,1.4445632692438664,5.462093006054893
